year,ronda,abreviacion,nombre_escuderia,numero_vuelta,posicion,tiempo_vuelta,tiempo_sector_1,tiempo_sector_2,tiempo_sector_3,velocidad_i1,velocidad_i2,velocidad_fl,velocidad_st,numero_parada,compuesto_rueda,compuesto_vida,vuelta_eliminada,vuelta_eliminada_razon
2022,22,ALB,Williams,38,15,89.974,18.29,38.18,33.504,287,303,214,309,3,MEDIUM,3,FALSE,
2022,22,ALB,Williams,39,15,90.023,18.27,38.271,33.482,NA,301,212,306,3,MEDIUM,4,FALSE,
2022,22,ALB,Williams,40,15,89.939,18.299,38.179,33.461,NA,299,213,310,3,MEDIUM,5,FALSE,
2022,22,ALB,Williams,41,15,90.139,18.353,38.307,33.479,286,300,214,310,3,MEDIUM,6,FALSE,
2022,22,ALB,Williams,42,15,90.378,18.315,38.335,33.728,287,304,213,308,3,MEDIUM,7,FALSE,
2022,22,ALB,Williams,43,15,90.241,18.28,38.231,33.73,NA,298,211,311,3,MEDIUM,8,FALSE,
2022,22,ALB,Williams,44,15,90.218,18.235,38.22,33.763,288,304,212,310,3,MEDIUM,9,FALSE,
2022,22,ALB,Williams,45,14,90.76,18.198,38.143,34.419,289,306,211,319,3,MEDIUM,10,FALSE,
2022,22,ALB,Williams,46,13,90.896,18.383,38.587,33.926,284,306,212,327,3,MEDIUM,11,FALSE,
2022,22,ALB,Williams,47,13,90.976,18.359,38.651,33.966,283,296,210,305,3,MEDIUM,12,FALSE,
2022,22,ALB,Williams,48,13,91.124,18.366,38.737,34.021,287,299,210,306,3,MEDIUM,13,FALSE,
2022,22,ALB,Williams,49,13,91.795,18.397,38.99,34.408,282,293,210,302,3,MEDIUM,14,FALSE,
2022,22,ALB,Williams,50,13,91.925,18.423,39.049,34.453,283,296,211,303,3,MEDIUM,15,FALSE,
2022,22,ALB,Williams,51,13,92.564,18.63,39.242,34.692,NA,296,210,304,3,MEDIUM,16,FALSE,
2022,22,ALB,Williams,52,13,93.467,18.56,39.241,35.666,284,297,207,304,3,MEDIUM,17,FALSE,
2022,22,ALB,Williams,53,13,92.523,18.64,39.1,34.783,290,306,210,314,3,MEDIUM,18,FALSE,
2022,22,ALB,Williams,54,13,92.825,18.59,39.348,34.887,288,299,184,308,3,MEDIUM,19,FALSE,
2022,22,ALB,Williams,55,13,95.096,19.864,39.424,35.808,289,302,209,312,3,MEDIUM,20,FALSE,
2022,22,ALB,Williams,56,12,93.126,18.784,39.379,34.963,NA,303,212,309,3,MEDIUM,21,FALSE,
2022,22,ALB,Williams,57,13,93.882,18.564,39.617,35.701,290,321,206,312,3,MEDIUM,22,FALSE,
2022,22,GAS,AlphaTauri,1,18,102.05,NA,40.628,36.414,281,300,211,289,1,SOFT,1,FALSE,
2022,22,GAS,AlphaTauri,2,18,94.636,18.956,39.607,36.073,282,302,204,305,1,SOFT,2,FALSE,
2022,22,GAS,AlphaTauri,3,17,92.47,19.198,38.735,34.537,NA,321,206,318,1,SOFT,3,FALSE,
2022,22,GAS,AlphaTauri,4,17,92.473,18.726,39.191,34.556,280,300,204,300,1,SOFT,4,FALSE,
2022,22,GAS,AlphaTauri,5,17,92.581,18.749,38.848,34.984,281,316,205,305,1,SOFT,5,FALSE,
2022,22,GAS,AlphaTauri,6,17,93.306,18.831,39.45,35.025,NA,287,204,329,1,SOFT,6,FALSE,
2022,22,GAS,AlphaTauri,7,17,92.417,18.75,39.21,34.457,NA,300,205,302,1,SOFT,7,FALSE,
2022,22,GAS,AlphaTauri,8,17,92.537,18.727,39.377,34.433,283,300,205,302,1,SOFT,8,FALSE,
2022,22,GAS,AlphaTauri,9,17,92.71,18.689,39.522,34.499,282,298,206,298,1,SOFT,9,FALSE,
2022,22,GAS,AlphaTauri,10,17,92.742,18.71,39.325,34.707,NA,299,204,298,1,SOFT,10,FALSE,
2022,22,GAS,AlphaTauri,11,17,92.962,18.798,39.473,34.691,281,297,204,299,1,SOFT,11,FALSE,
2022,22,GAS,AlphaTauri,12,17,93.119,18.859,39.379,34.881,282,301,207,301,1,SOFT,12,FALSE,
2022,22,GAS,AlphaTauri,13,16,93.38,18.807,39.593,34.98,280,300,205,299,1,SOFT,13,FALSE,
2022,22,GAS,AlphaTauri,14,17,96.422,18.954,39.689,37.779,NA,303,NA,298,1,SOFT,14,FALSE,
2022,22,GAS,AlphaTauri,15,20,111.393,38.867,38.898,33.628,282,297,208,296,2,HARD,1,FALSE,
2022,22,GAS,AlphaTauri,16,19,91.081,18.467,38.879,33.735,283,300,206,296,2,HARD,2,FALSE,
2022,22,GAS,AlphaTauri,17,19,91.018,18.541,38.846,33.631,NA,300,206,299,2,HARD,3,TRUE,TRACK LIMITS AT TURN 16 LAP 17 
2022,22,GAS,AlphaTauri,18,19,91.227,18.443,39.081,33.703,284,297,207,296,2,HARD,4,TRUE,TRACK LIMITS AT TURN 16 (NEXT LAP)
2022,22,GAS,AlphaTauri,19,19,91.3,18.541,38.902,33.857,NA,299,208,299,2,HARD,5,FALSE,
2022,22,GAS,AlphaTauri,20,19,92.182,18.494,38.905,34.783,NA,300,205,325,2,HARD,6,FALSE,
2022,22,GAS,AlphaTauri,21,19,91.443,18.61,38.858,33.975,285,300,206,303,2,HARD,7,FALSE,
2022,22,GAS,AlphaTauri,22,19,91.228,18.427,38.772,34.029,287,298,204,305,2,HARD,8,TRUE,TRACK LIMITS AT TURN 3 LAP 22 
2022,22,GAS,AlphaTauri,23,19,91.704,18.554,38.875,34.275,285,302,205,303,2,HARD,9,FALSE,
2022,22,GAS,AlphaTauri,24,19,91.855,18.547,39.053,34.255,284,303,206,304,2,HARD,10,FALSE,
2022,22,GAS,AlphaTauri,25,19,93.269,18.621,38.8,35.848,NA,305,204,329,2,HARD,11,FALSE,
2022,22,GAS,AlphaTauri,26,17,92.542,18.816,39.239,34.487,286,302,206,324,2,HARD,12,FALSE,
2022,22,GAS,AlphaTauri,27,17,91.712,18.599,39.166,33.947,285,298,205,302,2,HARD,13,FALSE,
2022,22,GAS,AlphaTauri,28,17,92.407,18.465,39.216,34.726,NA,284,205,301,2,HARD,14,FALSE,
2022,22,GAS,AlphaTauri,29,17,92.05,18.751,39.117,34.182,NA,300,206,303,2,HARD,15,FALSE,
2022,22,GAS,AlphaTauri,30,16,92.297,18.554,39.24,34.503,286,317,206,302,2,HARD,16,FALSE,
2022,22,GAS,AlphaTauri,31,16,91.744,18.584,39.126,34.034,284,300,207,301,2,HARD,17,FALSE,
2022,22,GAS,AlphaTauri,32,16,91.676,18.519,39.125,34.032,NA,299,209,301,2,HARD,18,FALSE,
2022,22,GAS,AlphaTauri,33,16,91.349,18.379,39.09,33.88,282,299,210,300,2,HARD,19,FALSE,
2022,22,GAS,AlphaTauri,34,16,91.44,18.399,39.116,33.925,284,298,207,301,2,HARD,20,FALSE,
2022,22,GAS,AlphaTauri,35,15,91.249,18.457,39.053,33.739,285,300,209,301,2,HARD,21,FALSE,
2022,22,GAS,AlphaTauri,36,14,91.391,18.427,39.075,33.889,NA,298,207,299,2,HARD,22,FALSE,
2022,22,GAS,AlphaTauri,37,14,91.414,18.394,39.252,33.768,NA,298,209,298,2,HARD,23,FALSE,
2022,22,GAS,AlphaTauri,38,14,91.25,18.442,39.009,33.799,286,298,209,299,2,HARD,24,FALSE,
2022,22,GAS,AlphaTauri,39,13,91.291,18.438,39.117,33.736,285,297,209,298,2,HARD,25,FALSE,
2022,22,GAS,AlphaTauri,40,13,91.385,18.475,39.091,33.819,NA,299,208,297,2,HARD,26,FALSE,
2022,22,GAS,AlphaTauri,41,13,91.491,18.467,39.074,33.95,NA,299,207,300,2,HARD,27,FALSE,
2022,22,GAS,AlphaTauri,42,13,91.545,18.422,39.169,33.954,286,301,207,299,2,HARD,28,FALSE,
2022,22,GAS,AlphaTauri,43,14,92.28,18.551,39.475,34.254,284,313,207,294,2,HARD,29,FALSE,
2022,22,GAS,AlphaTauri,44,14,91.426,18.455,38.979,33.992,286,305,208,306,2,HARD,30,FALSE,
2022,22,GAS,AlphaTauri,45,13,91.502,18.437,39.066,33.999,NA,299,208,300,2,HARD,31,FALSE,
2022,22,GAS,AlphaTauri,46,14,92.625,18.505,39.416,34.704,NA,306,207,300,2,HARD,32,FALSE,
2022,22,GAS,AlphaTauri,47,14,91.851,18.615,39.173,34.063,285,299,207,302,2,HARD,33,FALSE,
2022,22,GAS,AlphaTauri,48,14,91.632,18.562,39.014,34.056,286,300,208,301,2,HARD,34,FALSE,
2022,22,GAS,AlphaTauri,49,14,91.654,18.514,39.034,34.106,NA,302,207,303,2,HARD,35,FALSE,
2022,22,GAS,AlphaTauri,50,14,91.598,18.489,39.002,34.107,287,300,208,302,2,HARD,36,FALSE,
2022,22,GAS,AlphaTauri,51,14,92.718,18.654,39.569,34.495,285,300,192,302,2,HARD,37,FALSE,
2022,22,GAS,AlphaTauri,52,14,92.748,19.262,38.882,34.604,NA,306,204,318,2,HARD,38,FALSE,
2022,22,GAS,AlphaTauri,53,14,92.671,18.792,39.213,34.666,286,307,205,307,2,HARD,39,FALSE,
2022,22,GAS,AlphaTauri,54,14,93.137,18.62,39.183,35.334,NA,300,207,304,2,HARD,40,FALSE,
2022,22,GAS,AlphaTauri,55,14,93.845,18.766,39.437,35.642,288,283,206,298,2,HARD,41,FALSE,
2022,22,GAS,AlphaTauri,56,14,94.193,18.846,39.515,35.832,287,308,208,317,2,HARD,42,FALSE,
2022,22,GAS,AlphaTauri,57,14,92.845,18.637,38.327,35.881,NA,299,202,309,2,HARD,43,TRUE,TRACK LIMITS AT TURN 6 LAP 57 
2022,22,BOT,Alfa Romeo,1,20,102.988,NA,40.845,36.932,278,274,211,287,1,HARD,1,FALSE,
2022,22,BOT,Alfa Romeo,2,20,94.636,19.098,39.655,35.883,273,292,210,293,1,HARD,2,FALSE,
2022,22,BOT,Alfa Romeo,3,20,93.43,19.065,39.287,35.078,279,300,209,312,1,HARD,3,FALSE,
2022,22,BOT,Alfa Romeo,4,20,92.662,18.925,38.687,35.05,277,305,207,316,1,HARD,4,FALSE,
2022,22,BOT,Alfa Romeo,5,20,92.873,18.899,39.239,34.735,279,308,205,312,1,HARD,5,FALSE,
2022,22,BOT,Alfa Romeo,6,20,93.085,18.697,39.048,35.34,281,291,205,319,1,HARD,6,FALSE,
2022,22,BOT,Alfa Romeo,7,20,92.881,18.886,39.144,34.851,278,310,204,313,1,HARD,7,FALSE,
2022,22,BOT,Alfa Romeo,8,20,93.113,18.888,38.976,35.249,284,303,206,317,1,HARD,8,FALSE,
2022,22,BOT,Alfa Romeo,9,19,91.748,18.717,38.697,34.334,285,302,206,327,1,HARD,9,FALSE,
2022,22,BOT,Alfa Romeo,10,19,92.56,18.792,39.013,34.755,276,306,206,314,1,HARD,10,FALSE,
2022,22,BOT,Alfa Romeo,11,19,93.363,18.814,39.306,35.243,278,282,206,306,1,HARD,11,FALSE,
2022,22,BOT,Alfa Romeo,12,19,93.204,18.919,39.445,34.84,273,294,206,303,1,HARD,12,FALSE,
2022,22,BOT,Alfa Romeo,13,18,92.643,18.814,39.13,34.699,274,297,205,311,1,HARD,13,FALSE,
2022,22,BOT,Alfa Romeo,14,16,93.168,18.77,39.233,35.165,277,306,208,314,1,HARD,14,FALSE,
2022,22,BOT,Alfa Romeo,15,13,92.915,18.803,39.745,34.367,275,289,207,291,1,HARD,15,FALSE,
2022,22,BOT,Alfa Romeo,16,11,92.475,18.628,39.672,34.175,276,289,206,290,1,HARD,16,FALSE,
2022,22,BOT,Alfa Romeo,17,12,92.75,18.643,39.659,34.448,277,308,208,290,1,HARD,17,FALSE,
2022,22,BOT,Alfa Romeo,18,12,92.504,18.634,39.513,34.357,279,293,208,293,1,HARD,18,FALSE,
2022,22,BOT,Alfa Romeo,19,13,93.396,18.661,39.406,35.329,281,290,207,316,1,HARD,19,FALSE,
2022,22,BOT,Alfa Romeo,20,10,92.561,18.762,39.436,34.363,282,298,208,319,1,HARD,20,FALSE,
2022,22,BOT,Alfa Romeo,21,11,93.399,18.727,39.668,35.004,272,318,206,299,1,HARD,21,FALSE,
2022,22,BOT,Alfa Romeo,22,11,92.579,18.828,39.588,34.163,273,286,206,290,1,HARD,22,FALSE,
2022,22,BOT,Alfa Romeo,23,13,94.172,18.713,40.056,35.403,274,243,207,303,1,HARD,23,FALSE,
2022,22,BOT,Alfa Romeo,24,13,92.726,18.68,39.758,34.288,276,288,207,291,1,HARD,24,FALSE,
2022,22,BOT,Alfa Romeo,25,14,93.561,18.7,39.743,35.118,NA,279,205,290,1,HARD,25,FALSE,
2022,22,BOT,Alfa Romeo,26,14,93.463,18.731,40.003,34.729,278,287,207,216,1,HARD,26,FALSE,
2022,22,BOT,Alfa Romeo,27,15,93.206,18.793,39.651,34.762,274,291,205,288,1,HARD,27,FALSE,
2022,22,BOT,Alfa Romeo,28,15,93.579,18.819,39.718,35.042,277,284,207,292,1,HARD,28,FALSE,
2022,22,BOT,Alfa Romeo,29,15,93.039,18.687,39.72,34.632,279,292,208,294,1,HARD,29,FALSE,
2022,22,BOT,Alfa Romeo,30,17,96.222,18.704,40.992,36.526,277,283,NA,303,1,HARD,30,FALSE,
2022,22,BOT,Alfa Romeo,31,18,113.328,39.447,39.542,34.339,265,283,213,283,2,MEDIUM,1,FALSE,
2022,22,BOT,Alfa Romeo,32,18,91.442,18.503,39.159,33.78,273,283,211,284,2,MEDIUM,2,FALSE,
2022,22,BOT,Alfa Romeo,33,18,91.276,18.506,39.067,33.703,280,288,210,291,2,MEDIUM,3,FALSE,
2022,22,BOT,Alfa Romeo,34,18,91.487,18.438,39.389,33.66,276,286,212,289,2,MEDIUM,4,FALSE,
2022,22,BOT,Alfa Romeo,35,18,91.453,18.445,39.28,33.728,NA,289,212,290,2,MEDIUM,5,FALSE,
2022,22,BOT,Alfa Romeo,36,18,91.331,18.463,39.29,33.578,278,289,213,291,2,MEDIUM,6,FALSE,
2022,22,BOT,Alfa Romeo,37,18,91.188,18.409,39.122,33.657,277,288,212,290,2,MEDIUM,7,FALSE,
2022,22,BOT,Alfa Romeo,38,16,92.518,18.38,40.057,34.081,NA,234,210,288,2,MEDIUM,8,FALSE,
2022,22,BOT,Alfa Romeo,39,17,92.017,18.444,39.051,34.522,274,308,210,294,2,MEDIUM,9,FALSE,
2022,22,BOT,Alfa Romeo,40,17,91.512,18.478,39.293,33.741,276,287,212,289,2,MEDIUM,10,FALSE,
2022,22,BOT,Alfa Romeo,41,17,90.757,18.371,38.873,33.513,278,291,211,293,2,MEDIUM,11,FALSE,
2022,22,BOT,Alfa Romeo,42,17,93.093,18.416,39.291,35.386,279,288,211,291,2,MEDIUM,12,FALSE,
2022,22,BOT,Alfa Romeo,43,17,91.448,18.522,39.05,33.876,280,291,213,292,2,MEDIUM,13,FALSE,
2022,22,BOT,Alfa Romeo,44,17,91.246,18.442,39.257,33.547,278,289,213,291,2,MEDIUM,14,FALSE,
2022,22,BOT,Alfa Romeo,45,17,91.319,18.402,39.205,33.712,279,290,213,290,2,MEDIUM,15,FALSE,
2022,22,BOT,Alfa Romeo,46,17,91.158,18.438,39.329,33.391,276,288,212,288,2,MEDIUM,16,FALSE,
2022,22,BOT,Alfa Romeo,47,17,90.352,18.263,38.946,33.143,279,291,212,291,2,MEDIUM,17,FALSE,
2022,22,BOT,Alfa Romeo,48,17,92.319,18.244,40.214,33.861,275,306,212,209,2,MEDIUM,18,FALSE,
2022,22,BOT,Alfa Romeo,49,17,90.639,18.31,39.082,33.247,276,288,212,290,2,MEDIUM,19,FALSE,
2022,22,BOT,Alfa Romeo,50,17,90.457,18.227,38.928,33.302,279,289,212,291,2,MEDIUM,20,FALSE,
2022,22,BOT,Alfa Romeo,51,17,90.539,18.218,38.9,33.421,NA,291,212,291,2,MEDIUM,21,FALSE,
2022,22,BOT,Alfa Romeo,52,17,91.299,18.231,38.832,34.236,278,307,212,293,2,MEDIUM,22,FALSE,
2022,22,BOT,Alfa Romeo,53,16,92.998,18.382,39.354,35.262,284,298,210,320,2,MEDIUM,23,FALSE,
2022,22,BOT,Alfa Romeo,54,16,92.995,18.388,40.282,34.325,281,303,213,258,2,MEDIUM,24,FALSE,
2022,22,BOT,Alfa Romeo,55,16,91.236,18.417,39.142,33.677,279,290,214,291,2,MEDIUM,25,FALSE,
2022,22,BOT,Alfa Romeo,56,15,90.566,18.196,38.939,33.431,283,294,211,295,2,MEDIUM,26,FALSE,
2022,22,BOT,Alfa Romeo,57,15,90.743,18.282,39.028,33.433,284,294,212,295,2,MEDIUM,27,FALSE,
2022,22,MSC,Haas F1 Team,1,13,99.723,NA,40.411,35.389,281,295,208,299,1,MEDIUM,1,FALSE,
2022,22,MSC,Haas F1 Team,2,14,93.725,18.895,40.18,34.65,275,286,207,296,1,MEDIUM,2,TRUE,TRACK LIMITS AT TURN 1 LAP 2 
2022,22,MSC,Haas F1 Team,3,14,92.196,18.873,39.065,34.258,274,296,206,316,1,MEDIUM,3,FALSE,
2022,22,MSC,Haas F1 Team,4,15,94.204,18.966,39.741,35.497,273,301,208,295,1,MEDIUM,4,FALSE,
2022,22,MSC,Haas F1 Team,5,16,93.757,19,39.352,35.405,NA,294,204,308,1,MEDIUM,5,FALSE,
2022,22,MSC,Haas F1 Team,6,16,92.836,19.108,39.643,34.085,NA,309,206,318,1,MEDIUM,6,FALSE,
2022,22,MSC,Haas F1 Team,7,16,92.045,18.632,39.377,34.036,278,297,206,297,1,MEDIUM,7,FALSE,
2022,22,MSC,Haas F1 Team,8,16,92.389,18.787,39.468,34.134,275,297,207,296,1,MEDIUM,8,FALSE,
2022,22,MSC,Haas F1 Team,9,16,92.453,18.714,39.442,34.297,277,296,207,298,1,MEDIUM,9,FALSE,
2022,22,MSC,Haas F1 Team,10,16,92.732,18.754,39.849,34.129,278,295,206,299,1,MEDIUM,10,FALSE,
2022,22,MSC,Haas F1 Team,11,16,93.014,18.966,39.554,34.494,277,295,206,298,1,MEDIUM,11,FALSE,
2022,22,MSC,Haas F1 Team,12,15,92.787,18.891,39.68,34.216,278,297,207,300,1,MEDIUM,12,FALSE,
2022,22,MSC,Haas F1 Team,13,15,92.669,18.667,39.671,34.331,NA,295,206,293,1,MEDIUM,13,FALSE,
2022,22,MSC,Haas F1 Team,14,14,94.647,18.794,39.894,35.959,275,292,NA,295,1,MEDIUM,14,FALSE,
2022,22,MSC,Haas F1 Team,15,19,112.783,39.577,39.298,33.908,277,291,210,289,2,HARD,1,FALSE,
2022,22,MSC,Haas F1 Team,16,18,91.364,18.604,39.29,33.47,275,292,210,293,2,HARD,2,FALSE,
2022,22,MSC,Haas F1 Team,17,18,91.143,18.407,39.253,33.483,277,295,210,296,2,HARD,3,FALSE,
2022,22,MSC,Haas F1 Team,18,18,91.532,18.486,39.251,33.795,278,295,209,297,2,HARD,4,FALSE,
2022,22,MSC,Haas F1 Team,19,18,91.331,18.456,39.098,33.777,279,297,208,299,2,HARD,5,FALSE,
2022,22,MSC,Haas F1 Team,20,17,91.382,18.492,39.125,33.765,278,296,208,299,2,HARD,6,FALSE,
2022,22,MSC,Haas F1 Team,21,17,91.689,18.626,39.227,33.836,279,295,207,297,2,HARD,7,FALSE,
2022,22,MSC,Haas F1 Team,22,17,91.822,18.565,39.412,33.845,280,296,207,301,2,HARD,8,FALSE,
2022,22,MSC,Haas F1 Team,23,18,92.847,18.603,39.396,34.848,278,295,206,298,2,HARD,9,FALSE,
2022,22,MSC,Haas F1 Team,24,18,92.166,18.658,38.816,34.692,280,312,207,306,2,HARD,10,FALSE,
2022,22,MSC,Haas F1 Team,25,17,92.238,18.806,39.099,34.333,281,314,206,312,2,HARD,11,FALSE,
2022,22,MSC,Haas F1 Team,26,16,91.783,18.545,39.431,33.807,280,298,206,302,2,HARD,12,FALSE,
2022,22,MSC,Haas F1 Team,27,16,91.596,18.498,39.216,33.882,281,298,206,301,2,HARD,13,FALSE,
2022,22,MSC,Haas F1 Team,28,14,91.449,18.69,38.868,33.891,NA,312,208,318,2,HARD,14,FALSE,
2022,22,MSC,Haas F1 Team,29,14,91.762,18.682,39.391,33.689,279,295,207,297,2,HARD,15,FALSE,
2022,22,MSC,Haas F1 Team,30,14,91.472,18.526,39.267,33.679,280,298,207,296,2,HARD,16,FALSE,
2022,22,MSC,Haas F1 Team,31,14,91.521,18.552,39.174,33.795,281,296,208,297,2,HARD,17,FALSE,
2022,22,MSC,Haas F1 Team,32,14,92.07,18.546,39.655,33.869,279,294,206,297,2,HARD,18,FALSE,
2022,22,MSC,Haas F1 Team,33,14,92.046,18.663,39.48,33.903,NA,295,208,298,2,HARD,19,FALSE,
2022,22,MSC,Haas F1 Team,34,15,93.827,18.726,39.425,35.676,NA,295,NA,297,2,HARD,20,FALSE,
2022,22,MSC,Haas F1 Team,35,17,113.429,40.188,39.467,33.774,278,289,211,289,3,MEDIUM,1,FALSE,
2022,22,MSC,Haas F1 Team,36,17,91.088,18.517,39.194,33.377,274,291,213,291,3,MEDIUM,2,FALSE,
2022,22,MSC,Haas F1 Team,37,17,90.952,18.401,38.873,33.678,279,297,212,298,3,MEDIUM,3,FALSE,
2022,22,MSC,Haas F1 Team,38,17,97.111,18.594,44.6,33.917,283,314,210,319,3,MEDIUM,4,FALSE,
2022,22,MSC,Haas F1 Team,39,16,89.833,18.336,38.176,33.321,282,304,212,326,3,MEDIUM,5,FALSE,
2022,22,MSC,Haas F1 Team,40,16,90.614,18.27,38.903,33.441,281,294,210,298,3,MEDIUM,6,FALSE,
2022,22,MSC,Haas F1 Team,41,16,90.416,18.332,38.912,33.172,278,293,211,296,3,MEDIUM,7,FALSE,
2022,22,MSC,Haas F1 Team,42,16,90.161,18.169,38.894,33.098,281,293,210,296,3,MEDIUM,8,FALSE,
2022,22,MSC,Haas F1 Team,43,16,90.456,18.229,38.915,33.312,279,293,211,296,3,MEDIUM,9,FALSE,
2022,22,MSC,Haas F1 Team,44,16,90.709,18.258,39.058,33.393,NA,294,209,295,3,MEDIUM,10,FALSE,
2022,22,MSC,Haas F1 Team,45,15,90.851,18.305,38.927,33.619,278,305,212,295,3,MEDIUM,11,FALSE,
2022,22,MSC,Haas F1 Team,46,15,90.704,18.22,39.002,33.482,NA,319,211,304,3,MEDIUM,12,FALSE,
2022,22,MSC,Haas F1 Team,47,15,92.87,18.262,39.378,35.23,NA,292,210,303,3,MEDIUM,13,FALSE,
2022,22,MSC,Haas F1 Team,48,16,91.948,18.412,38.984,34.552,279,308,210,297,3,MEDIUM,14,FALSE,
2022,22,MSC,Haas F1 Team,49,16,91.623,18.394,39.394,33.835,280,294,209,298,3,MEDIUM,15,FALSE,
2022,22,MSC,Haas F1 Team,50,16,92.908,18.457,40.276,34.175,279,309,209,271,3,MEDIUM,16,FALSE,
2022,22,MSC,Haas F1 Team,51,16,91.493,18.494,39.256,33.743,281,295,212,296,3,MEDIUM,17,FALSE,
2022,22,MSC,Haas F1 Team,52,16,92.34,18.457,39.712,34.171,279,292,210,293,3,MEDIUM,18,FALSE,
2022,22,MSC,Haas F1 Team,53,17,94.483,18.682,39.656,36.145,278,312,181,299,3,MEDIUM,19,FALSE,
2022,22,MSC,Haas F1 Team,54,17,93.907,19.468,40.099,34.34,279,297,210,301,3,MEDIUM,20,FALSE,
2022,22,MSC,Haas F1 Team,55,17,92.57,18.604,39.539,34.427,283,297,213,299,3,MEDIUM,21,FALSE,
2022,22,MSC,Haas F1 Team,56,16,94.761,18.996,41.079,34.686,225,296,211,293,3,MEDIUM,22,FALSE,
2022,22,MSC,Haas F1 Team,57,16,92.757,18.776,39.639,34.342,278,293,212,296,3,MEDIUM,23,FALSE,
2022,22,MAG,Haas F1 Team,1,16,101.2,NA,40.993,35.645,280,292,209,273,1,HARD,1,FALSE,
2022,22,MAG,Haas F1 Team,2,17,94.95,19.049,40.072,35.829,273,275,208,308,1,HARD,2,FALSE,
2022,22,MAG,Haas F1 Team,3,18,93.566,19.164,39.475,34.927,NA,290,204,302,1,HARD,3,FALSE,
2022,22,MAG,Haas F1 Team,4,18,92.512,18.856,39.072,34.584,277,313,206,306,1,HARD,4,FALSE,
2022,22,MAG,Haas F1 Team,5,18,92.637,18.836,38.915,34.886,NA,314,205,312,1,HARD,5,FALSE,
2022,22,MAG,Haas F1 Team,6,18,93.355,18.864,39.098,35.393,276,300,202,320,1,HARD,6,FALSE,
2022,22,MAG,Haas F1 Team,7,18,92.653,18.854,39.108,34.691,273,304,205,318,1,HARD,7,FALSE,
2022,22,MAG,Haas F1 Team,8,18,92.57,18.762,38.988,34.82,276,310,206,319,1,HARD,8,FALSE,
2022,22,MAG,Haas F1 Team,9,18,92.976,18.774,39.683,34.519,277,296,205,301,1,HARD,9,FALSE,
2022,22,MAG,Haas F1 Team,10,18,92.991,18.784,39.444,34.763,278,296,203,301,1,HARD,10,FALSE,
2022,22,MAG,Haas F1 Team,11,18,93.373,18.843,39.674,34.856,280,302,205,302,1,HARD,11,FALSE,
2022,22,MAG,Haas F1 Team,12,18,92.989,18.792,39.772,34.425,275,291,205,297,1,HARD,12,FALSE,
2022,22,MAG,Haas F1 Team,13,17,92.614,18.599,39.64,34.375,279,297,205,300,1,HARD,13,FALSE,
2022,22,MAG,Haas F1 Team,14,15,92.521,18.722,39.281,34.518,NA,314,207,314,1,HARD,14,FALSE,
2022,22,MAG,Haas F1 Team,15,12,92.589,18.654,39.685,34.25,278,291,205,295,1,HARD,15,FALSE,
2022,22,MAG,Haas F1 Team,16,10,92.523,18.609,39.687,34.227,279,292,205,296,1,HARD,16,FALSE,
2022,22,MAG,Haas F1 Team,17,10,92.826,18.63,39.795,34.401,NA,292,206,294,1,HARD,17,FALSE,
2022,22,MAG,Haas F1 Team,18,11,92.929,18.646,39.687,34.596,278,310,207,294,1,HARD,18,FALSE,
2022,22,MAG,Haas F1 Team,19,12,94.17,18.986,40.051,35.133,262,291,205,297,1,HARD,19,TRUE,TRACK LIMITS AT TURN 3 LAP 19 
2022,22,MAG,Haas F1 Team,20,12,94.443,18.73,40.145,35.568,281,311,205,299,1,HARD,20,FALSE,
2022,22,MAG,Haas F1 Team,21,13,94.263,19.014,39.956,35.293,276,323,205,311,1,HARD,21,FALSE,
2022,22,MAG,Haas F1 Team,22,14,93.238,18.836,39.518,34.884,279,311,205,307,1,HARD,22,FALSE,
2022,22,MAG,Haas F1 Team,23,15,94.261,18.768,40.132,35.361,277,292,206,298,1,HARD,23,FALSE,
2022,22,MAG,Haas F1 Team,24,16,94.181,18.866,39.973,35.342,276,291,205,294,1,HARD,24,FALSE,
2022,22,MAG,Haas F1 Team,25,18,94.728,18.877,39.921,35.93,277,275,204,286,1,HARD,25,FALSE,
2022,22,MAG,Haas F1 Team,26,18,93.847,18.872,39.614,35.361,NA,318,204,292,1,HARD,26,FALSE,
2022,22,MAG,Haas F1 Team,27,19,93.391,19.016,39.856,34.519,276,297,203,307,1,HARD,27,FALSE,
2022,22,MAG,Haas F1 Team,28,18,95.327,18.991,39.749,36.587,273,303,NA,299,1,HARD,28,FALSE,
2022,22,MAG,Haas F1 Team,29,19,113.068,38.944,39.141,34.983,280,283,209,290,2,MEDIUM,1,FALSE,
2022,22,MAG,Haas F1 Team,30,19,93.106,19.069,39.278,34.759,267,287,210,290,2,MEDIUM,2,FALSE,
2022,22,MAG,Haas F1 Team,31,19,91.441,18.376,38.904,34.161,273,291,209,293,2,MEDIUM,3,FALSE,
2022,22,MAG,Haas F1 Team,32,19,91.487,18.452,39.026,34.009,276,292,209,296,2,MEDIUM,4,FALSE,
2022,22,MAG,Haas F1 Team,33,19,91.784,18.59,39.072,34.122,277,290,207,297,2,MEDIUM,5,FALSE,
2022,22,MAG,Haas F1 Team,34,19,91.971,18.797,39.136,34.038,274,293,209,295,2,MEDIUM,6,FALSE,
